Code,Date,Time,Temperature,Wind,Noise,Cloud,Time.obs,Bird.code,Bird.sci,Bird.gen,Bird.sp,Behaviour,Behaviour.type,Plant.common,Plant.sci,Plant.genus,Plant.sp,DBH,Notes,Landtype
S21,2025-05-14,7:07:00,16,1,1,1,7:19:00,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Peck,Foraging,Ground,NA,NA,NA,NA,,street
S21,2025-05-14,7:07:00,16,1,1,1,7:19:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,67,,street
S21,2025-05-14,7:07:00,16,1,1,1,7:21:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,,street
S21,2025-05-14,7:07:00,16,1,1,1,7:21:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,,street
S21,2025-05-14,7:07:00,16,1,1,1,7:27:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Bill wipe,Grooming,Norway maple,Acer platanoides,Acer,platanoides,26,,street
S21,2025-05-14,7:07:00,16,1,1,1,7:27:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,26,,street
Y32,2025-05-14,7:50:00,17,1,3,1,7:50:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,36,Begging behaviour,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,White cedar,Thuja occidentalis,Thuja,occidentalis,13,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,White cedar,Thuja occidentalis,Thuja,occidentalis,13,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:01:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:04:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:04:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:05:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,European crabapple,Malus sylvestris,Malus,sylvestris,36,,yard
Y32,2025-05-14,7:50:00,17,1,3,1,8:05:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,European crabapple,Malus sylvestris,Malus,sylvestris,36,"Dog and kid in backyard. Heard: CHSP, NOCA, AMRO, CHSW, HOSP, SOSP",yard
S13,2025-05-14,8:21:00,17,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heard: CHSW, CHSP, AMRO, SOSP, EUST, HOSP, NOCA, TEWA, BLJA, AMRO, HOFI, MODO",street
Y45,2025-05-14,8:49:00,18,1,2,1,8:53:00,SOSP,Melospiza melodia,Melospiza,melodia,Preening,Grooming,Balsam fir,Abies balsamea,Abies,balsamea,5,"Heard: RWBL, HOFI, HOSP, WTSP, AMRO, BCCH, NOCA, CHSP, SOSP, CHSW, COGR, EUST, AMGO",yard
Y45,2025-05-14,8:49:00,18,1,2,1,8:58:00,SOSP,Melospiza melodia,Melospiza,melodia,Bill wipe,Grooming,Balsam fir,Abies balsamea,Abies,balsamea,9,,yard
Y45,2025-05-14,8:49:00,18,1,2,1,8:58:00,SOSP,Melospiza melodia,Melospiza,melodia,Peck,Foraging,Ground,NA,NA,NA,NA,,yard
S06,2025-05-14,9:19:00,20,1,2,1,9:22:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,English oak,Quercus robur,Quercus,robur,27,"Cat. WBNU across the street. Heard: WBNU, CORA, SOSP, NOCA, AMRO, AMGO, HOSP, EUST",street
S06,2025-05-14,9:19:00,20,1,2,1,9:22:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Preening,Grooming,Littleleaf linden,Tilia cordata,Tilia,cordata,92,"Green Norway maple DBH: 93, Red Norway maple DBH: 79",street
S06,2025-05-14,9:19:00,20,1,2,1,9:22:00,SOSP,Melospiza melodia,Melospiza,melodia,Unknown,Unknown,Norway maple,Acer platanoides,Acer,platanoides,57,,street
S06,2025-05-14,9:19:00,20,1,2,1,9:22:00,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Littleleaf linden,Tilia cordata,Tilia,cordata,70,,street
S06,2025-05-14,9:19:00,20,1,2,1,9:22:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Glean,Foraging,Littleleaf linden,Tilia cordata,Tilia,cordata,92,,street
S04,2025-06-16,7:15:00,18,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heard: NOCA, SOSP, HOSP, AMRO, AMCR AMGO; Saw: EUST? (flyover), EUST? (flyover); 7:26 Growling dog; Cat loose",street
S17,2025-06-16,7:55:00,18,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heard: HOSP, AMCR, MERL (before start of survey), BCCH, AMRO; Saw: 2xHOSP, EUST? (flyover), CHSW (flyover); 8:02 dog barking",street
S18,2025-06-16,8:48:00,20,1,3,1,9:02:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Tulip tree,Liriodendron tulipifera,Liriodendron,tulipifera,16,"REVI, SOSP, EUST, HOSP, NOCA, COGR, AMCR; 8:53 construction started",street
S18,2025-06-16,8:48:00,20,1,3,1,9:02:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Glean,Foraging,Tulip tree,Liriodendron tulipifera,Liriodendron,tulipifera,16,,street
Y04,2025-06-16,9:24:00,20,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOCA, AMRO, CHSW, HOSP (nesting in fixture for the wires on side of the house), SOSP, AMCR; Black squirrel hanging around; noise from neighbour cleaning balcony at 9:43",yard
Y24,2025-06-16,9:55:00,20,1,3,1,10:04:00,SOSP,Melospiza melodia,Melospiza,melodia,Peck,Foraging,Ground,NA,NA,NA,NA,REVI; kids playing loudly in school yard next door starting at 10:00,yard
Y24,2025-06-16,9:55:00,20,1,3,1,10:04:00,SOSP,Melospiza melodia,Melospiza,melodia,Inactive rest,Inactive rest,Sour cherry,Prunus cerasus,Prunus,cerasus,8,,yard
S20,2025-06-02,7:07:00,10,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heard: AMCR, HOSP, NOCA, RBGU. Saw: RBGU, CHSW, CHSP",street
Y06,2025-06-02,7:49:00,11,3,1,1,7:50:00,LEFL,Empidonax minimus,Empidonax,minimus,Inactive rest,Inactive rest,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,2,"Heard and saw: RBGU, AMCR; Heard: NOCA",yard
Y06,2025-06-02,7:49:00,11,3,1,1,7:57:00,LEFL,Empidonax minimus,Empidonax,minimus,Sally,Foraging,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,2,,yard
Y06,2025-06-02,7:49:00,11,3,1,1,7:57:00,LEFL,Empidonax minimus,Empidonax,minimus,Sally,Foraging,Ground,NA,NA,NA,NA,Ground vegetation,yard
Y06,2025-06-02,7:49:00,11,3,1,1,7:57:00,LEFL,Empidonax minimus,Empidonax,minimus,Inactive rest,Inactive rest,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,2,,yard
Y06,2025-06-02,7:49:00,11,3,1,1,7:57:00,LEFL,Empidonax minimus,Empidonax,minimus,Sally,Foraging,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,2,,yard
Y06,2025-06-02,7:49:00,11,3,1,1,7:57:00,LEFL,Empidonax minimus,Empidonax,minimus,Sally,Foraging,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,2,,yard
S08,2025-06-02,8:27:00,12,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 X CHSW, RBGU, AMRO",street
Y26,2025-06-02,8:48:00,12,3,2,1,8:58:00,Unknown,Unknown,Unknown,Unknown,Inactive rest,Inactive rest,Domestic apple,Malus domestica,Malus,domestica,21,CHSW,yard
Y26,2025-06-02,8:48:00,12,3,2,1,9:06:00,YEWA,Setophaga petechia,Setophaga,petechia,Inactive rest,Inactive rest,Domestic apple,Malus domestica,Malus,domestica,21,,yard
Y26,2025-06-02,8:48:00,12,3,2,1,9:07:00,YEWA,Setophaga petechia,Setophaga,petechia,Sally,Foraging,Ground,NA,NA,NA,NA,Ground vegetation,yard
Y26,2025-06-02,8:48:00,12,3,2,1,8:52:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Dead standing,Dead standing,Dead,standing,34,,yard
Y26,2025-06-02,8:48:00,12,3,2,1,8:55:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Dead standing,Dead standing,Dead,standing,34,,yard
S19,2025-06-02,9:25:00,12,3,2,1,9:35:00,CHSP,Spizella passerina,Spizella,passerina,Feeding fledgling,Reproduction,Blue spruce,Picea pungens,Picea,pungens,40,"CHSW, EUST, HOSP, 2 X RBGU",street
S19,2025-06-02,9:25:00,12,3,2,1,9:35:00,CHSP,Spizella passerina,Spizella,passerina,Feeding fledgling,Reproduction,Blue spruce,Picea pungens,Picea,pungens,40,"CHSW, EUST, HOSP, 2 X RBGU",street
S05,2025-07-02,7:12:00,21,3,3,1,7:31:00,AMRO,Turdus migratorius,Turdus,migratorius,Peck,Foraging,Ground,NA,NA,NA,NA,"HOSP, NOCA, CHSW, AMCR, RBNU, RBGU?",street
S14,2025-07-02,7:43:00,21,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLJA, HOSP, BCCH, NOCA, RBGU, CHSW; Cat out",street
Y09,2025-07-02,8:09:00,21,3,1,1,8:22:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Littleleaf linden,Tilia cordata,Tilia,cordata,14,"CHSW, HOSP, NOCA",yard
Y09,2025-07-02,8:09:00,21,3,1,1,8:22:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Common lilac,Syringa vulgaris,Syringa,vulgaris,36,,yard
Y09,2025-07-02,8:09:00,21,3,1,1,8:25:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,36,,yard
Y09,2025-07-02,8:09:00,21,3,1,1,8:25:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Littleleaf linden,Tilia cordata,Tilia,cordata,14,,yard
Y09,2025-07-02,8:09:00,21,3,1,1,8:25:00,HOSP,Passer domesticus,Passer,domesticus,Preening,Grooming,Littleleaf linden,Tilia cordata,Tilia,cordata,14,,yard
Y09,2025-07-02,8:09:00,21,3,1,1,8:26:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,36,,yard
Y49,2025-07-02,8:45:00,22,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,yard
S11,2025-07-02,9:07:00,23,3,2,1,9:27:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Pioneer elm,Ulmus hollandica,Ulmus,hollandica,5,"HOSP, NOCA, SOSP, WBNU, CHSW?, ROPI?",street
Y44,2025-05-21,7:02:00,9,3,2,4,7:21:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Canada yew,Taxus canadensis,Taxus,canadensis,102,"Cat in yard. Heard: SOSP, CHSP, NOCA, BCCH, MAAWA, TEWA, YEWA, LEFL. LEFL in backyard (che-bek heard directly above, likely in huge silver maple).",yard
Y44,2025-05-21,7:02:00,9,3,2,4,7:21:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Canada yew,Taxus canadensis,Taxus,canadensis,102,Pair of NOCAs.,yard
Y31,2025-05-21,7:38:00,9,3,2,4,7:48:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,45,"Rightmost tree. MERL being chased by AMCR. Heard: MERL, AMCR, HOSP, NOCA, BTBW.",yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:07:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red spruce,Picea rubens,Picea,rubens,51,Do we know that both these conifers are norway spruce?,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:10:00,AMRE,Setophaga ruticilla,Setophaga,ruticilla,Glean,Foraging,Siberian elm,Ulmus pumila,Ulmus,pumila,69,Female AMRE.,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:13:00,SOSP,Melospiza melodia,Melospiza,melodia,Vocalising,Vocalisation,European crab apple,Malus sylvestris,Malus,sylvestris,37,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:14:00,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Glean,Foraging,European crab apple,Malus sylvestris,Malus,sylvestris,37,Female BTBW,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:14:00,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Preening,Grooming,European crab apple,Malus sylvestris,Malus,sylvestris,37,Female BTBW,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:14:00,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Glean,Foraging,White cedar,Thuja occidentalis,Thuja,occidentalis,10,Female BTBW,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,Males identified. Likely some CMWA females and BLPW females confused.,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:20:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Red spruce,Picea rubens,Picea,rubens,51,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:20:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Red spruce,Picea rubens,Picea,rubens,51,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:21:00,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:23:00,CMWA,Setophaga tigrina,Setophaga,tigrina,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,All female CMWAs.,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:23:00,CMWA,Setophaga tigrina,Setophaga,tigrina,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:24:00,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,White spruce,Picea glauca,Picea,glauca,46,,yard
Y18,2025-05-21,8:07:00,10,3,2,4,8:24:00,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,Norway spruce,Picea glauca,Picea,glauca,46,"Heard: SOSP, HOSP, CHSP, BTBW, CMWA, AMCR, EUST, NOFL, RBNU, WTSP, COYT (seen).",yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:15:00,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,"Very busy with many warblers; mostly BBWAs in second half of survey. WBNU, BCCH, and HOFI using the bird feeder. Heard: BTBW, TEWA, BTNW, BLPW, MAWA, BBWA, AMRE, CMWA, CHSW.",yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:15:00,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:16:00,WBNU,Sitta carolinensis,Sitta,carolinensis,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,Right tree. Caching seeds.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,"Right tree. Plain, non-descript female warbler.",yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:16:00,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,"Right tree. Plain, non-descript female warbler.",yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:19:00,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:19:00,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:22:00,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Very yellow female warbler.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Mix of females and males.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:24:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:25:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:25:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:27:00,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,"Left tree in corner. Male heard vocalising very loudly,",yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:27:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:27:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:27:00,AMRE,Setophaga ruticilla,Setophaga,ruticilla,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Female AMRE.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:27:00,WBNU,Sitta carolinensis,Sitta,carolinensis,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,Right tree. Caching seeds.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:28:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,Caching seeds.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:28:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,Peeps.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:29:00,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:29:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:29:00,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:30:00,BLPW,Setophaga striata,Setophaga,striata,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:30:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:31:00,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:31:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:31:00,BBWA,Setophaga castanea,Setophaga,castanea,Bill wipe,Grooming,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:33:00,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:34:00,BBWA,Setophaga castanea,Setophaga,castanea,Bill wipe,Grooming,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
Y28,2025-05-21,9:15:00,11,3,2,4,9:34:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.,yard
S02,2025-05-21,9:59:00,11,2,4,4,9:59:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red oak,Quercus rubra,Quercus,rubra,54,"Heard: AMRO, AMGO, CORA, AMRE, OVEN, HOSP.",street
S02,2025-05-21,9:59:00,11,2,4,4,9:59:00,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red oak,Quercus rubra,Quercus,rubra,54,,street
S02,2025-05-21,9:59:00,11,2,4,4,9:59:00,NOPA,Setophaga americana,Setophaga,americana,Glean,Foraging,Red oak,Quercus rubra,Quercus,rubra,54,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:01:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Red oak,Quercus rubra,Quercus,rubra,54,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:01:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Vocalising,Vocalisation,Red oak,Quercus rubra,Quercus,rubra,54,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:01:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Bill wipe,Grooming,Red oak,Quercus rubra,Quercus,rubra,54,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:05:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:05:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,,street
S02,2025-05-21,9:59:00,11,2,4,4,10:05:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,,street
